"The number of entries per field is limited to 10 for this overview. If you want the whole information you can use the API or the ""Download selection"" menu on the Webpage."

ID,designation_header,strain_number_header,is_type_strain_header,species,"Gram stain"
17523,,"DSM 25158, JCM 16126, KCTC 22620, DCY 45",1,"Rhodanobacter soli",negative
17515,B39,"DSM 17631, LMG 23181",1,"Rhodanobacter spathiphylli",negative
17519,GP18-1,"DSM 19241, KACC 11761",1,"Rhodanobacter terrae",negative
17518,LCS2,"DSM 18863, KCTC 12771",1,"Rhodanobacter thiooxydans",negative
13823,JA296,"DSM 19945, CCUG 55130, JCM 14887",1,"Rhodobacter aestuarii",negative
140725,JA912,"KCTC 15475, LMG 28748",1,"Rhodobacter azollae",negative
13825,JA192,"DSM 18678, JCM 14543, MTCC 8172, CCUG 53723",1,"Cereibacter johrii",negative
140726,JA826,"KCTC 15478, LMG 28758",1,"Rhodobacter lacus",negative
134339,JA276,"JCM 14794, ATCC BAA 1549, CCUG 55129",1,"Rhodobacter maris",negative
13824,JA194,"DSM 18937, JCM 14598, KCTC 5602, UCCCB23",1,"Rhodobacter megalophilus",negative
134337,JA234,"JCM 14779, CCUG 55049",1,"Cereibacter ovatus",negative
140806,N1,"KEMB 563-471, JCM 31175",1,"Rhodobacter sediminis",negative
133800,JA737,"KCTC 15167, MTCC 11105, NBRC 108864",1,"Rhodobacter viridis",negative
166318,TJ48,"CCTCC AB 2019120, KCTC 72510",1,"Rhodobacter xinxiangensis",negative
13872,JA173,"DSM 17935, ATCC BAA 1215, JCM 13532, ATCC BAA 1275, CIP 109649",1,"Rhodobium gokarnense",negative
1801,RS,"DSM 16996, VKM B-2361",1,"Rhodoblastus sphagnicola",negative
131179,5416T-29,"DSM 22190, KACC 12507",1,"Rhodocytophaga aerolata",negative
166362,172606-1,"KCTC 62096, NBRC 114410",1,"Rhodocytophaga rosea",negative
166273,GSA243-2,"CGMCC 1.16288, KCTC 62564",1,"Rhodoferax bucti",negative
166229,,"KACC 18983, NBRC 112709, IMCC 26218",1,"Rhodoferax lacus",negative
158667,15182,"KCTC 62172, MCCC 1K03442",1,"Rhodohalobacter barkolensis",negative
133122,JZ3C29,"MCCC 1H00131, KCTC 52046, JCM 31413",1,"Rhodohalobacter halophilus",negative
13879,120-1,"DSM 23582, ATCC BAA 2115, JCM 16873",1,"Rhodoligotrophos appendicifer",negative
166282,lm1,"CCTCC AB 2019071, KCTC 72156",1,"Rhodoligotrophos defluvii",negative
133915,JA643,"KCTC 15219, NBRC 109057",1,"Rhodomicrobium udaipurense",negative
164090,MA-7-27,"JCM 31537, KACC 18805",1,"Rhodophyticola porphyridii",negative
11942,"SH 1","DSM 10527, NCIMB 13988, IFAM 1310",1,"Rhodopirellula baltica",negative
166393,Poly21,"DSM 102266, LMG 29467, CECT 9847, VKM B-3435",1,"Rhodopirellula heiligendammensis",negative
166394,Pla100,"DSM 102937, LMG 29465",1,"Rhodopirellula pilleata",negative
166395,CA85,"DSM 109595, LMG 29699, VKM B-3451",1,"Rhodopirellula solitaria",negative
158540,TUT3581,"KCTC 15603, NBRC 112816",1,"Rhodoplanes azumiensis",negative
6191,JA266,"DSM 19946, JCM 14934, KCTC 5627",1,"Rhodoplanes serenus",negative
133492,JA415,"KCTC 5711, NBRC 104972",1,"Rhodoplanes pokkaliisoli",negative
6187,941,"DSM 5909, KCTC 15222, NCIMB 13363, ATCC 49724",1,"Rhodoplanes roseus",negative
6190,"TUT 3530","DSM 18633, NBRC 102049",1,"Rhodoplanes serenus",negative
1825,TUT3520,"DSM 9987, ATCC 49414, NBRC 104267",1,"Rhodoplanes tepidamans",negative
158541,TUT3542,"KCTC 15602, NBRC 112815",1,"Rhodoplanes tepidicaeni",negative
133648,JA310,"NBRC 106083, KCTC 5839",1,"Rhodopseudomonas parapalustris",negative
133803,JA575,"NBRC 108862, KCTC 15143",1,"Rhodopseudomonas pentothenatexigens",negative
140728,TUT3615,"KCTC 23279, NBRC 107609",1,"Rhodopseudomonas telluris",negative
133804,JA576,"NBRC 108863, KCTC 15144",1,"Rhodopseudomonas thermotolerans",negative
166225,E84,"KCTC 52697, MCCC 1H00231",1,"Rhodosalinus halophilus",negative
141161,WDN1C137,"KCTC 52478, MCCC 1H00170, DSM 108746",1,"Rhodosalinus sediminis",negative
17795,"2037 Souchothèque de Bretagne","DSM 22212, JCM 15944, PRI 2902",1,"Rhodothermus profundi",negative
133040,G2-11,"DSM 21279, KCTC 5708, NBRC 104268",0,"Rhodovastum atsumiense",negative
158529,JA924,"LMG 29031, KCTC 15485",1,"Rhodovulum aestuarii",negative
140625,JA877,"LMG 29228, KCTC 42963",1,"Rhodovulum algae",negative
13752,JA738,"DSM 24766, KCTC 15110",1,"Rhodovulum bhavnagarense",negative
13748,JA125,"DSM 18064, CIP 109541, JCM 13589",1,"Rhodovulum imhoffii",negative
13750,JA297,"DSM 19783, ATCC BAA 1544, CCUG 55397, JCM 14888",1,"Rhodovulum kholense",negative
133483,JA322,"NBRC 104147, KCTC 5700",1,"Rhodovulum lacipunicei",negative
13747,"3Vi, JA 128","DSM 18063, CCUG 52183, ATCC BAA1215, JCM 13300, ATCC BAA 1215, BCRC 80541",1,"Rhodovulum marinum",negative
156611,JA746,"CCUG 63528, KCTC 15180, NBRC 108898",1,"Rhodovulum salis",negative
13749,"7Vi, JA 181","DSM 17937, ATCC BAA 1274, JCM 13531, CIP 109728",1,"Rhodovulum visakhapatnamense",negative
133288,WB-8-2,"CRIRC RAM004, CSUR P2882",1,"Rickettsia amblyommatis",negative
157747,"R153, AUS118","DSM 28985, CSUR R501",1,"Rickettsia fournieri",negative
140720,"VR-1664, RGBWI-1, BWI-1","CSUR R172",1,"Rickettsia gravesii",negative
14028,Croatica,"DSM 22243, UTMB 00003",1,"Rickettsia hoogstraalii",negative
134245,Khabarovsk,"CSUR R3, ATCC VR-1596",1,"Rickettsia conorii subsp. raoultii",negative
134183,AT-1,"CSUR R1",1,"Rickettsia tamurae",negative
5634,"8151, RCP-8151","DSM 24015, LMG 26094",1,"Riemerella columbipharyngis",negative
5636,,"DSM 15991, HTCC 2501, KCTC 12146",1,"Robiginitalea biformata",negative
5638,YM6-073,"DSM 21019, KCTC 22216, MBIC 06409",1,"Robiginitalea myxolifaciens",negative
6224,,"DSM 21748, IMCC 3195, KCCM 42687, NBRC 103098",1,"Robiginitomaculum antarcticum",negative
140302,"996025094, Ac69","DSM 103978, CCUG 69667",1,"Rodentibacter heidelbergensis",negative
140609,"P309, C57","MCCM 237, RGWyllie C57, HIM 1014-1, CCUG 998, ATCC 12555, DSM 112292",1,"Rodentibacter heylii",negative
140305,Ppn418,"DSM 103979, CCUG 69669",1,"Rodentibacter mrazii",negative
140610,Ac151,"CCUG 69666, DSM 103994",1,"Rodentibacter myodis",negative
11739,"P 421","DSM 21403, ATCC 35149, CCUG 12398, CIP 66.16, JCM 14074, LMG 4224, NCTC 8141, MCCM 00234, BCRC 11902",1,"Rodentibacter pneumotropicus",negative
140304,2325/79,"DSM 103980, CCUG 17206, HPA 41",1,"Rodentibacter rarus",negative
140301,F75,"DSM 103977, CCUG 69665",1,"Rodentibacter ratti",negative
140303,H1987082031,"DSM 104075, CCUG 69668",1,"Rodentibacter trehalosifermentans",negative
2992,61A,"DSM 11813, CCUG 52219",1,"Roseateles depolymerans",negative
134277,,"CECT 7247, CCUG 52222",1,"Roseateles terrae",negative
13853,EL-50,"DSM 11469, CECT 7235",1,"Roseibaca ekhonensis",negative
134327,MN1-741,"MBIC 08315, KCTC 12986, NBRC 103926",1,"Roseibacillus ishigakijimensis",negative
134329,YM26-010,"KCTC 12988, MBIC 08317",1,"Roseibacillus persicicus",negative
134328,YM27-120,"MBIC 08316, KCTC 12987",1,"Roseibacillus ponti",negative
13829,,"DSM 19469, CIP 107377, JCM 11220, OCh 323",1,"Roseibacterium elongatum",negative
13836,DFL-11,"DSM 17067, NCIMB 14079",1,"Roseibium alexandrii",negative
13835,"mano 18","DSM 17023, KCTC 12288",1,"Roseibium marinum",negative
133285,Cs25,"DSM 29163, CECT 8816",1,"Roseibium salinum",negative
140994,BSS09,"KCTC 52373, MCCC 1K03201",1,"Roseibium sediminis",negative
164421,DB1506,"JCM 32945, KACC 19791",1,"Roseicella frigidaeris",negative
158729,,"MCCC 1K03242, KCTC 52641, CCMM 001",1,"Roseicyclus marinus",negative
2416,HLO8,"DSM 13941, JCM 11240, NBRC 100045",1,"Roseiflexus castenholzii",negative
23339,DC2a-G7,"DSM 25532, NBRC 108606",1,"Roseimicrobium gellanilyticum",negative
13756,EL-88,"DSM 11466, CECT 7023, NCIMB 14015",1,"Roseisalinus antarcticus",negative
158703,AW1220,"LMG 29977, DSM 104292",1,"Roseisolibacter agri",negative
133348,MA7-20,"KACC 18807, JCM 31538",1,"Roseitalea porphyridii",negative
164246,,"JCM 32374, KCCM 43267, MEBiC 09517",1,"Roseithermus saccariphilus",negative
134138,,"KCTC 12370, LMG 22587, KMM 6058, DSM 102948",1,"Roseivirga echinicomitans",negative
132058,,"DSM 102268, KCTC 12282, KMM 6017, LMG 22567, JCM 13514, NCIMB 14502",1,"Roseivirga ehrenbergii",negative
133262,SW-152,"JCM 12600, KCTC 12312, CIP 108749",0,"Roseivirga ehrenbergii",negative
140828,GM-5,"KCTC 42718, NBRC 111589",1,"Roseivirga maritima",negative
159410,SK-8,"DSM 102187, KCTC 32969, NBRC 110216",1,"Roseivirga misakiensis",negative
131264,DY53,"DSM 100771, CGMCC 1.12402, JCM 18885",1,"Roseivirga pacifica",negative
134178,,"NRRL B-41219, JCM 13337, DSM 109152, CIP 109327",1,"Roseivirga spongicola",negative
13759,sw-2,"DSM 22223, BCRC 17966, LMG 25204",1,"Roseivivax isoporae",negative
130619,S5-5,"DSM 29430, CCUG 57755, KCTC 22708",1,"Roseivivax lentus",negative
13761,,"DSM 21977, ACCC 10710, KCTC 23444, YIM D21, YIM D21(T)",1,"Roseivivax sediminis",negative
23998,8N4,"DSM 24150, LMG 26121",1,"Rosenbergiella nectarea",negative
140322,MM-7,"DSM 106830, NBRC 112431",1,"Roseobacter ponti",negative
60,,"DSM 8511, RB 3",1,"Roseococcus thiosulfatophilus",negative
76,5420S-30,"DSM 19363, KACC 12521, UCCCB24",1,"Roseomonas aerilata",negative
140791,HC1,"KACC 19097, JCM 31878",1,"Roseomonas aerofrigidensis",negative
133919,7515T-07,"KACC 16529, NBRC 108923",1,"Roseomonas aerophila",negative
72,TR53,"DSM 19438, CECT 7131, JCM 13556, CCM 7358, NCIMB 14503",1,"Roseomonas aquatica",negative
140906,M6-79,"CCTCC AB 2013101, LMG 28251",1,"Roseomonas arctica",negative
133171,"MC 3624","CCTCC AB 2014278, LMG 28637",1,"Roseomonas arcticisoli",negative
158692,M3,"KEMB 2255-459, JCM 31275",1,"Roseomonas deserti",negative
141094,BUT-5,"CCTCC AB 2013276, KACC 17166",1,"Roseomonas eburnea",negative
158530,PN2,"BCC 44864, NBRC 107871",1,"Roseomonas elaeocarpi",negative
158696,D3,"KACC 19269, JCM 31968",1,"Roseomonas fluminis",negative
133456,"CW67T, CW67","KCTC 22211, JCM 15073",1,"Roseomonas frigidaquae",negative
158324,0113-15,"DSM 102171, CPCC 100847, KCTC 52094, CPCC 100847T",1,"Roseomonas globiformis",negative
141000,THG-N2.22,"KACC 18935, CCTCC AB 2016176",1,"Roseomonas hibiscisoli",negative
71,TH-G33,"DSM 19439, CGMCC 1.3617, JCM 13283, CIP 109168",1,"Roseomonas lacus",negative
133416,G-3-5,"KEMB 9005-416, KACC 18908, JCM 31470",1,"Roseomonas nepalensis",negative
23504,YC6724,"DSM 21423, KCTC 22478, NBRC 109439",1,"Roseomonas oryzicola",negative
77,N75,"DSM 25268, CIP 110074, LMG 25481, UCCCB34",1,"Roseomonas pecuniae",negative
159866,17Sr1-1,"KCTC 52899, NBRC 112872",1,"Roseomonas radiodurans",negative
130135,03SU10-P,"DSM 29515, JCM 17520, KCTC 23339",1,"Roseomonas riguiloci",negative
133159,S5,"KEMB 563-468, JCM 31177",1,"Roseomonas rubra",negative
75,HS-69,"DSM 19981, JCM 15034, KCTC 22213",1,"Roseomonas stagni",negative
140548,S1,"KEMB 563-465, JCM 31176",1,"Roseomonas suffusca",negative
134265,DS-48,"KCTC 12874, JCM 14592",1,"Roseomonas terrae",negative
158546,EM302,"KACC 13942, KCTC 42906, NBRC 111477",1,"Roseomonas terricola",negative
73,,"DSM 19362, CCM 7468, KCTC 22045, CPCC 100056, UCCCB25",1,"Roseomonas vinacea",negative
157913,Z23,"DSM 106207, CGMCC 1.16540",1,"Roseomonas wenyumeiae",negative
13962,JA135,"DSM 18985, ATCC BAA 1364, JCM 14191",1,"Roseospira goensis",negative
13963,JA131,"DSM 19947, ATCC BAA 1365, JCM 14190",1,"Roseospira visakhapatnamensis",negative
130621,SMK-122,"DSM 29438, CCUG 55325, KCTC 22174",1,"Roseovarius aestuarii",negative
133325,GHTF-24,"KCTC 52454, NBRC 112420",1,"Roseovarius aestuariivivens",negative
166221,GCL-8,"MCCC 1A11651, KCTC 52430",1,"Roseovarius amoyensis",negative
141127,R12B,"MCCC 1A09786, KCTC 42506",1,"Roseovarius atlanticus",negative
133347,,"SAG 6, KACC 18598, JCM 31541",1,"Roseovarius confluentis",negative
163871,MME-070,"JCM 30757, KCCM 43142",1,"Roseovarius faecimaris",negative
130623,HJ50,"DSM 29507, KCTC 22224, LMG 24468",1,"Roseovarius halotolerans",negative
24500,112,"DSM 28463, JCM 17743, KACC 16185",1,"Roseovarius lutimaris",negative
13770,,"DSM 17069, NCIMB 14077, DFL 24",1,"Roseovarius mucosus",negative
130624,NH52J,"DSM 29590, CCTCC AB 208317, LMG 24840, MCCC 1A03543",1,"Roseovarius nanhaiticus",negative
159704,TFZ,"MCCC 1K03339, KCTC 52967",1,"Roseovarius nitratireducens",negative
130622,81-2,"DSM 29589, CGMCC 1.7083, LMG 24575, MCCC 1A00293",1,"Roseovarius pacificus",negative
158737,D15,"CECT 9424, LMG 30322",1,"Roseovarius ramblicola",negative
158669,N53,"MCCC 1H00200, KCTC 52886",1,"Roseovarius salinarum",negative
166404,Poly24,"DSM 102938, VKM B-3434, LMG 31347, CECT 9848",1,"Rosistilla carotiformis",negative
166405,CA51,"DSM 104080, LMG 29702",1,"Rosistilla oblonga",negative
131542,323,"DSM 100043, CIP 111153",1,"Rouxiella badensis",negative
140277,213,"DSM 103735, CIP 111154",1,"Rouxiella silvae",negative
13778,5715S-9,"DSM 19297, KACC 12504",1,"Rubellimicrobium aerolatum",negative
13777,,"DSM 19309, KCTC 22012, MSL 20",1,"Rubellimicrobium mesophilum",negative
13774,C-lvkR2A-2,"DSM 16684, CCUG 51817, HAMBI 2421, CIP 109278",1,"Rubellimicrobium thermophilum",negative
166396,"Pla22, Pla 22","DSM 102267, LMG 29691",1,"Rubripirellula amarantea",negative
166397,Poly59,"DSM 103767, LMG 29696",1,"Rubripirellula reticaptiva",negative
166398,Poly51,"DSM 103356, VKM B-3438",1,"Rubripirellula tenax",negative
159705,SAORIC-165,"NBRC 110691, KCTC 52460",1,"Rubritalea profundi",negative
134286,YM21-132,"MBIC 08281, KCTC 12906, NBRC 104204",1,"Rubritalea spongiae",negative
17851,"HOact 23","DSM 18772, MBIC 08254, NBRC 103619",1,"Rubritalea squalenifaciens",negative
134287,YM27-005,"MBIC 08282, KCTC 12907, NBRC 104205",1,"Rubritalea tangerina",negative
133914,SAORIC-28,"KCTC 23867, NBRC 108816",1,"Rubrivirga marina",negative
140498,SAORIC-476,"NBRC 110607, KACC 18401",1,"Rubrivirga profundi",negative
17624,KIS3-4,"DSM 22992, JCM 15422, KACC 12734",1,"Rudaea cellulosilytica",negative
3834,57155-11,"DSM 19387, KACC 12603, JCM 16390, NBRC 106408",1,"Rudanella lutea",negative
166319,HX-22-17,"KCTC 72656, CCTCC AB 2019347",1,"Rudanella paleaurantiibacter",negative
24504,TW15,"DSM 29317, JCM 17315, KACC 15115",1,"Ruegeria conchae",negative
135100,5OM10,"CIP 108403, CECT 5091, LMG 29896",1,"Ruegeria denitrificans",negative
24502,HD-28,"DSM 28009, CCUG 58878, KCTC 23044",1,"Ruegeria faecimaris",negative
24503,MA1-6,"DSM 27839, CCUG 60744, KCTC 23463",1,"Ruegeria halocynthiae",negative
24505,CC-GIMAT-2,"DSM 23285, CCM 7758, CCUG 59209, DSM 104504, DSM 29341, LMG 25539",1,"Ruegeria intermedia",negative
159879,J95,"MCCC 1K03284, DSM 104293",1,"Albibacillus kandeliae",negative
13788,ZH17,"DSM 24837, CGMCC 1.9108, JCM 16262",1,"Ruegeria marina",negative
158547,ZGT118,"JCM 19519, ACCC 19862",1,"Ruegeria marisrubri",negative
158548,ZGT108,"JCM 19518, ACCC 19861",1,"Ruegeria profundi",negative
158531,MDT1-10-3,"CGMCC 1.9789, NBRC 109705",1,"Rufibacter glacialis",negative
133023,CAI-18b,"DSM 29854, NCAIM B.02614",1,"Rufibacter ruber",negative
133192,,"CCM 8646, LMG 29438",1,"Rufibacter ruber",negative
166441,H-1,"CGMCC 1.16289, NBRC 113030",1,"Rufibacter sediminis",negative
133402,CC-MHH0563,"BCRC 80918, JCM 31066",1,"Ruficoccus amylovorans",negative
133073,Ca6,"DSM 103039, ATCC TSD-59",1,"Rugosibacter aromaticivorans",negative
2848,CDT-1,"DSM 19573, JCM 14807",1,"Ruminiclostridium sufflavum",negative
166297,YX9,"KCTC 62875, CCTCC AB 2018214",1,"Runella aurantiaca",negative
3818,EMB13,"DSM 17976, KCTC 12614",1,"Runella defluvii",negative
3817,EMB111,"DSM 17973, KCTC 12615",1,"Runella limosa",negative
133369,HMF3829,"KCTC 42850, CECT 8978",1,"Runella palustris",negative
158542,J107-1,"KEMB 9005-549, KACC 19167, JCM 31921",1,"Rurimicrobium arvi",negative
132588,585-1,"DSM 100348, VKM B-2901",1,"Ruthenibacterium lactatiformans",negative
158549,HMF6543,"KCTC 52401, NBRC 112674, HME 6543",1,"Sabulilitoribacter arenilitoris",negative
133353,CAG32,"NCIMB 15010, DSM 100909",1,"Saccharedens versatilis",negative
63,S-877,"DSM 15669, AJ 13480, JCM 12116",1,"Saccharibacter floricola",negative
470,2-40,"DSM 17024, ATCC 43961, CCUG 66513",1,"Saccharophagus degradans",negative
133634,,"KCTC 22684, KCCM 42930, NBRC 105825, IMCC 4453, UCCCB35",1,"Saccharospirillum aestuarii",negative
159727,HK-33,"KCTC 62178, MCCC 1K03440",1,"Saccharospirillum mangrovi",negative
24542,YIM-Y25,"DSM 19800, KCTC 22169, CCTCC AA 207033, UCCCB26",1,"Saccharospirillum salsuginis",negative
131262,F028-2,"DSM 102235, JCM 17627, KCTC 23543",1,"Sagittula marina",negative
13789,"E 37","DSM 11524, ATCC 700073",1,"Sagittula stellata",negative
160625,RR3-28,"DSM 107947, KCTC 52649",1,"Salaquimonas pukyongi",negative
5643,,"DSM 23515, KCTC 12560, KMM 7019, LMG 23205",1,"Salegentibacter agarivorans",negative
5640,"Fg 69","DSM 17794, CIP 107843, KMM 6000",1,"Salegentibacter flavus",negative
5641,,"DSM 23405, KMM 3524, LMG 21968, NBRC 100249",1,"Salegentibacter holothuriorum",negative
5644,ISL-6,"DSM 23401, CCUG 54355, KCTC 12974",1,"Salegentibacter salarius",negative
5645,ISL-4,"DSM 23400, CCUG 54354, KCTC 12975",1,"Salegentibacter salinarum",negative
159784,K5023,"KCTC 52477, MCCC 1H00173",1,"Salegentibacter sediminis",negative
140592,JZ3C34,"KCTC 52047, MCCC 1K02288",1,"Salibacter halophilus",negative
134190,7Sm5,"CECT 7107, CIP 108835",1,"Salicola marasensis",negative
140648,MC-74,"JCM 19597, KCTC 4262",1,"Salinarchaeum chitinilyticum",negative
1830,SL014B-41A4,"DSM 22962, CGMCC 1.9161",1,"Salinarimonas ramus",negative
1829,,"DSM 21201, CCTCC AA 208038, KCTC 22346, YIM YD3",1,"Salinarimonas rosea",negative
133715,,"IBRC-M 10036, CGMCC 1.11003, CB 7",1,"Salinivenus iranica",negative
133716,DGO,"IBRC-M 10423, CGMCC 1.11002",1,"Salinivenus lutea",negative
166378,L3,"CGMCC 1.17272, KCTC 72572",1,"Salinicola corii",negative
132891,CG4.1,"DSM 14325, CECT 5903, LMG 23626, UCCCB105, CG 4.1",1,"Salinicola halophilus",negative
140936,MSSRFH1,"KCTC 32998, NBRC 110222",1,"Salinicola rhizosphaerae",negative
6080,M27,"DSM 18044, CIP 109895, KCTC 12664, UCCCB106",1,"Salinicola salarius",negative
140612,F01,"KCTC 42855, CCTCC AB 2015304",1,"Salinicola tamaricis",negative
140643,YJ-50-S2,"JCM 30033, CGMCC 1.12572",1,"Salinigranum salinum",negative
24516,ISL-46,"DSM 27842, CCUG 56758, KCTC 22485, ISL -46",1,"Salinihabitans flavidus",negative
5733,HY1,"DSM 23553, CGMCC 1.6101, JCM 14015, CIP 109554",1,"Salinimicrobium catena",negative
140792,X7,"KCTC 42585, MCCC 1H00115",1,"Salinimicrobium flavum",negative
133731,BB-My20,"KCTC 23579, CCUG 60898, KCTC 23579T",1,"Salinimicrobium gaetbulicola",negative
133600,,"KCTC 12719, LMG 25395, KMM 6270, KCTC 23286",1,"Salinimicrobium marinum",negative
156750,,"CCUG 64794, KCTC 32163",1,"Salinimicrobium soli",negative
5735,YIM-C338,"DSM 17865, CGMCC 1.6308",1,"Salinimicrobium terrae",negative
5734,BH206,"DSM 19287, KCTC 12883",1,"Salinimicrobium xinjiangense",negative
471,"BH030046, 25.101","DSM 16280, KCTC 12239",1,"Alteromonas chungwhensis",negative
159822,N102,"MCCC 1K03497, KCTC 62440., KCTC 62440",1,"Alteromonas alterisediminis",negative
133719,AM11-6,"NBRC 101268, NCIMB 14607",1,"Salinirepens amamiensis",negative
158814,ZS-35-S2,"CGMCC 1.12551, JCM 30036",1,"Salinirubellus salinus",negative
158649,,"MCCC 1K03246, KCTC 52640, CCMM 005, JCM 31813",1,"Salinisphaera aquimarina",negative
17787,CL-ES53,"DSM 19549, KCCM 90064",1,"Salinisphaera dokdonensis",negative
17789,,"DSM 24264, CCTCC AB 2011132, JCM 17431, YIM 95161",1,"Salinisphaera halophila",negative
17788,,"DSM 21483, JCM 15514, EPR 70",1,"Salinisphaera hydrothermalis",negative
133949,YTM-1,"JCM 18087, CECT 8012",1,"Salinisphaera japonica",negative
133667,MK-B5,"KCTC 23198, JCM 17073",1,"Salinisphaera orenii",negative
17245,AF-2004,"DSM 19052, CIP 109598",1,"Salinivibrio proteolyticus",negative
17246,ND1-1,"DSM 26187, JCM 14472, PCU 301, TISTR 1810",1,"Salinivibrio siamensis",negative
133066,L21-Spi-D4,"DSM 27204, JCM 31231, KCTC 15528",1,"Salinivirga cyanobacteriivorans",negative
140600,YCWB25,"MCCC 1K00272, LMG 25394",1,"Salinovum rubellum",negative
141051,,"KCTC 4228T, CGMCC 1.15824, DSM 101065, KCTC 4228, YIM 93745, JCM 17436",1,"Saliphagus infecundisoli",negative
23230,,"DSM 26914, JCM 13377, KCTC 12554, HTCC 2601, CIP 109257",1,"Salipiger bermudensis",negative
13660,CK-I3-6,"DSM 26424, CCTCC AB 209064, LMG 25230, MCCC 1A03060",1,"Salipiger marinus",negative
13790,A3,"DSM 16094, CECT 5855, LMG 22090",1,"Salipiger mucosus",negative
23231,DX5-10,"DSM 26894, CGMCC 1.3455, JCM 12573, CIP 109187, NCIMB 14310",1,"Yangia pacifica",negative
17797,S4-4,"DSM 21114, CECT 7354",1,"Salisaeta longa",negative
158551,LSN-49,"BCRC 81005, LMG 29726, KCTC 52439",1,"Salsuginimonas clara",negative
166298,FSY-15,"BCRC 81011, LMG 29732, KCTC 52445",1,"Sandaracinomonas limnophila",negative
17885,NOSO-4,"DSM 53668, NCCB 100362",1,"Sandaracinus amylolyticus",negative
158620,TH057,"CGMCC 1.15803, LMG 30294",1,"Sandarakinorhabdus cyanobacteriorum",negative
14167,so42,"DSM 17366, CECT 7086",1,"Sandarakinorhabdus limnophila",negative
158825,"TSD-72, RKSG058","LMG 29871",1,"Sansalvadorimonas verongulae",negative
140375,,"DSM 29762, CIP 110873, MOLA 117",1,"Saonia flava",negative
23375,K481-B101,"DSM 7029, ATCC 53080, NBRC 100090",1,"Schlegelella brevitalea",negative
132448,MO-SEDI,"DSM 24004, JCM 17293",1,"Sedimentibacter acidaminivorans",negative
158251,L21-RPul-D3,"DSM 27091, JCM 19196, KCTC 15598",1,"Sedimentisphaera cyanobacteriorum",negative
158250,ST-PulAB-D4,"DSM 101733, JCM 31929, KCTC 15597",1,"Sedimentisphaera salicampi",negative
13671,NH52F,"DSM 24252, CCTCC AB 208316, LMG 24841, MCCC 1A04178",1,"Sedimentitalea nanhaiensis",negative
140623,KHS03,"KCTC 42412, JCM 31160",1,"Sedimentitalea todarodis",negative
134215,MAOS-86,"NBRC 101622, CIP 109285",1,"Sediminibacter furfurosus",negative
133194,AA5,"KACC 18509, JCM 31013",1,"Sediminibacterium aquarii",negative
24737,,"DSM 22335, JCM 15794, KCTC 12833, DCY 13, KACC 15019",1,"Sediminibacterium ginsengisoli",negative
24742,MU-2,"DSM 22423, KCTC 42570, NRRL B-59231, KCTC 22720",1,"Sediminibacterium magnilacihabitans",negative
158552,SYL130,"KCTC 52860, CCTCC AB 2017082",1,"Sediminibacterium roseum",negative
24736,NJ-44,"DSM 27476, CGMCC 1.6845, NBRC 103935",1,"Sediminibacterium salmoneum",negative
134172,,"NBRC 100966, LMG 23246, CNI 3",1,"Sediminicola luteus",negative
13849,,"DSM 21189, CCTCC AA 208033, KCTC 22349, YIM B024",1,"Sediminimonas qiaohouensis",negative
