"The number of entries per field is limited to 10 for this overview. If you want the whole information you can use the API or the ""Download selection"" menu on the Webpage."

ID,designation_header,strain_number_header,is_type_strain_header,species,"Gram stain"
1555,EN8d,"DSM 18088, CCM 7364, CECT 7148, CGMCC 1.6199",1,"Sediminibacillus halophilus",positive
140907,F23,"JCM 19771, CGMCC 1.12785, MCCC 1A09945",1,"Sediminivirga luteola",positive
16754,T-2,"DSM 44666, ATCC 27302, JCM 10113, KCTC 9740",1,"Seinonella peptonophila",positive
132393,,"DSM 103502, BR 72, KCTC 15479, JCM 30749",1,"Sellimonas intestinalis",positive
1681,Kis4-28,"DSM 21801, NBRC 104924",1,"Serinibacter salmoneus",positive
24111,,"DSM 27602, CAU 9536, CCUG 59777, KCTC 19774, JCM 19123, NBRC 110804",1,"Serinicoccus chungangensis",positive
6283,JC1078,"DSM 15273, IMSNU 14026, KCTC 9980, CCUG 51944, JCM 13024, CIP 108477",1,"Serinicoccus marinus",positive
6284,0714S6-1,"DSM 21363, CGMCC 4.5582, NBRC 110789, MCCC 1A05965, JCM 17740",1,"Serinicoccus profundi",positive
164370,GP-T3-3,"JCM 32825, KACC 19850, KCCM 43309, KCTC 49173",1,"Serinicoccus sediminis",positive
132680,3b,"DSM 100013, JCM 30645",1,"Serpentinicella alkaliphila",positive
5376,ST18,"DSM 18934, JCM 14210, KCTC 15217, CCUG 58059",1,"Sharpea azabuensis",positive
164598,KC615,"JCM 33532, CGMCC 4.7616",1,"Shimazuella alba",positive
1305,,"DSM 23008, KCTC 13711, JSM 081003",1,"Shouchella hunanensis",positive
1259,,"DSM 18940, CIP 108751, JCM 12663, NCIMB 14023",1,"Shouchella oshimensis",positive
1274,P203,"DSM 19153, NCIMB 14288",0,"Shouchella oshimensis",positive
23666,HNA-14,"DSM 26902, CICC 10559, KCTC 33145, SCULCB HNA-14",1,"Shouchella shacheensis",positive
133981,SgZ-9,"CCTCC AB 2012109, KACC 16872, DSM 105452",1,"Siminovitchia composti",positive
133982,SgZ-10,"CCTCC AB 2012110, KACC 16873, DSM 105453",1,"Siminovitchia thermophila",positive
14409,,"DSM 17008, KCTC 3943, YIM 70212",1,"Sinobaca qinghaiensis",positive
134301,LC13,"IAM 15386, CCTCC AB 206018, JCM 30149, DSM 107966, JCM 21830",1,"Sinomonas albida",positive
134300,LC10,"IAM 15385, CCTCC AB 206017, JCM 30148, DSM 107965, JCM 21829",1,"Sinomonas echigonensis",positive
133423,CW108,"LMG 24447, KCTC 19388, CCTCC AB 207194, JCM 16034",1,"Sinomonas flava",positive
7791,"CW 59","DSM 26463, CCTCC AB 207193, KCTC 19389, JCM 19961",1,"Sinomonas soli",positive
17889,6014,"DSM 45181, BCC 55026, KCTC 19655, TBRC 2209, JCM 19962, CPCC 201354",1,"Sinosporangium album",positive
3067,DZE,"DSM 24851, CCUG 58231, JCM 16059",1,"Slackia equolifaciens",positive
3064,S-7,"DSM 15923, ATCC 700122, JCM 11022, KCTC 5966, CCUG 44588, CIP 105133, NCTC 12994",1,"Slackia exigua",positive
3065,5WC12,"DSM 17537, CCUG 48399, CIP 108281, JCM 14555",1,"Slackia faecicanis",positive
3066,HE8,"DSM 22006, CCUG 57679, KCTC 15165, JCM 16137",1,"Slackia isoflavoniconvertens",positive
3068,,"DSM 22477, JCM 16070, YIT 12062, KCTC 15189",1,"Slackia piriformis",positive
11054,,"DSM 44881, CIP 109538, MBIC 06267, JCM 14666, IFM 10815, NBRC 103563",1,"Smaragdicoccus niigatensis",positive
133088,ISSFR-015,"DSM 101595, NRRL B-65388",1,"Solibacillus kalamii",positive
14088,,"DSM 22325, JCM 14923, KCTC 12628, LMG 23485, Gsoil 355",1,"Solirubrobacter soli",positive
158504,C1-50,"DSM 100066, KCTC 39557",1,"Specibacter cremeus",positive
23809,D3-40,"DSM 26341, KCTC 29141, JCM 31495",1,"Spelaeicoccus albus",positive
140868,N74,"BCC 77604, NBRC 111481, DSM 111736",1,"Sphaerimonospora cavernae",positive
16526,,"DSM 43048, ATCC 27303, JCM 3151, KCC A-0151, NBRC 14179, BCRC 12464, CBS 265.72, CIP 105593, HUT 6621, IFM 1287, IFO 14179, IMSNU 22109, KCTC 9241, NCIMB 11544, NRRL B-16986, PCM 2580, VKM Ac-1953, VTT E-89374",1,"Sphaerimonospora mesophila",positive
140880,NN276,"BCC 41490, NBRC 107569, DSM 111644, NRRL B-24806",1,"Sphaerimonospora thailandensis",positive
16627,,"DSM 45172, BCC 39202, CCTCC AA 208026, JCM 16907, TBRC 579, YIM 48782",1,"Sphaerisporangium album",positive
16626,,"DSM 45170, BCC 39201, JCM 16908, KCTC 19393, TBRC 576, YIM 48771",1,"Sphaerisporangium flaviroseum",positive
158369,NEAU-mq3,"DSM 106198, CGMCC 4.7429, JCM 32389",1,"Sphaerisporangium rhizosphaerae",positive
14090,"S 6022","DSM 20745, ATCC 49802",1,"Sphaerobacter thermophilus",positive
14254,K101,"DSM 13665, CCUG 53462, CIP 109722",1,"Sphingomonas fennica",positive
14255,A175,"CIP 109723, DSM 13477, CCUG 53463",1,"Sphingomonas haloaromaticamans",positive
11265,"CXB 654","DSM 45414, LMG 25485, JCM 16559",1,"Spinactinospora alkalitolerans",positive
11849,"ZLJ 115","DSM 16796, AS 1.5019",1,"Sporacetigenium mesophilum",positive
133204,GD201205,"CICC 23867, KCTC 15488",1,"Sporolactobacillus pectinivorans",positive
14405,QC81-06,"DSM 21265, JCM 15325",1,"Sporolactobacillus putidus",positive
140530,MK21-7,"NBRC 111517, LMG 29111, TISTR 2466",1,"Sporolactobacillus shoreicorticis",positive
14404,SL153,"DSM 21990, JCM 14637, KCTC 5376",1,"Sporolactobacillus vineae",positive
2873,SOL3f37,"DSM 21485, JCM 15487, KCTC 15135",1,"Sporosalibacterium faouarense",positive
140261,MRo-4,"DSM 28179, VKM B-2948",1,"Sporosalibacterium tautonense",positive
11994,SW28,"DSM 14554, JCM 10887, KCCM 41039, CCUG 56481, KCTC 3840, ATCC BAA 723, CGMCC 1.3644, CIP 107478",1,"Sporosarcina aquimarina",positive
12001,,"DSM 22204, CCUG 53915",1,"Sporosarcina contaminans",positive
11996,F73,"DSM 16921, CIP 109817, KACC 11299, JCM 16400, NBRC 106531",1,"Sporosarcina koreensis",positive
12006,6062,"DSM 23544, CCUG 59649, LMG 26022",1,"Sporosarcina newyorkensis",positive
137388,HG645,"CIP 109742, IAM 15429, JCM 23205, MBIC 08270, KCTC 13119, NBRC 103571, BCRC 80072",1,"Sporosarcina saromensis",positive
11997,I80,"DSM 16920, CIP 109802, KACC 11300, JCM 16401, NBRC 106532",1,"Sporosarcina soli",positive
140528,LZ2,"KACC 18822, MCCC 1K03174",1,"Sporosarcina terrae",positive
12000,,"DSM 22203, CCUG 53480",1,"Sporosarcina thermotolerans",positive
5849,,"DSM 45044, CCTCC AA 206003, YIM 45751, JCM 18122",1,"Stackebrandtia albiflava",positive
132431,,"DSM 100594, CCTCC AA 2015021, KCTC 39599, YIM ART06",1,"Stackebrandtia cavernae",positive
5848,LLR-40K-21,"DSM 44728, CIP 108903, NRRL B-16338, JCM 14905, BCRC 16844, NBRC 102104",1,"Stackebrandtia nassauensis",positive
158704,AN130378,"KCTC 39809, DSM 103573, CIP 111631",1,"Stackebrandtia soli",positive
14677,"6 VT, 6-4","DSM 23656, CCUG 59809",1,"Staphylococcus agnetis",positive
158429,NW1,"DSM 105366, NCTC 13950",1,"Staphylococcus cornubiensis",positive
159066,,"DSM 105892, SDB 2975, CECT 9737",1,"Staphylococcus debuckii",positive
14676,KS-SP60,"DSM 25293, CCUG 58238, LMG 25332, CCM 7896",1,"Staphylococcus devriesei",positive
14673,5402776,"DSM 23764, CCUG 55927, CSUR P23, CCM 7895",1,"Staphylococcus massiliensis",positive
14672,4005-LJ(m),"DSM 22147, CCM 4903, CCUG 55861",1,"Staphylococcus microti",positive
24597,SEQ110,"DSM 26618, CCM 8494, CCUG 62657, LMG 26879",1,"Staphylococcus petrasii",positive
14671,B3117,"DSM 19554, CCUG 51270, CIP 107711",1,"Staphylococcus pettenkoferi",positive
14670,"ON 86","DSM 21284, CCUG 49543, CIP 108864, LMG 22219, JCM 17571",1,"Staphylococcus pseudintermedius",positive
166184,S04009,"DSM 107950, CCUG 72763, NCTC 14184",1,"Staphylococcus pseudoxylosus",positive
14674,,"DSM 21968, CCUG 57266, ARI 262",1,"Staphylococcus rostri",positive
14665,,"CCUG 51256, DSM 17636, CCM 7213, CIP 108931, LMG 22723",1,"Staphylococcus simiae",positive
158479,,"DSM 106793, CGMCC 1.15879, SCSIO 07575",1,"Staphylospora marina",positive
14871,JL83,"DSM 41753, KCTC 9910, JCM 12363, BCRC 16805, CGMCC 4.1812, NBRC 100918",1,"Streptacidiphilus albus",positive
134320,AM11,"NBRC 103185, KCTC 19278, DSM 108658, JCM 16223",1,"Streptacidiphilus anmyonensis",positive
158494,15-057A,"DSM 106435, ATCC BAA 2934, ATCC BAA-2934",1,"Peterkaempfera bronchialis",positive
14872,JL415,"DSM 41754, KCTC 9912, JCM 12364, BCRC 16806, CGMCC 4.1810, NBRC 100919, NCIMB 13798",1,"Streptacidiphilus carbonis",positive
14878,33214,"DSM 45096, AS 4.1857, CIP 109030, JCM 12277, KCTC 19219, NBRC 100920, BCRC 16803, CGMCC 4.1857",1,"Streptacidiphilus jiangxiensis",positive
134322,SB-B34,"NBRC 103184, KCTC 19280, DSM 108659, JCM 16224",1,"Streptacidiphilus melanogenes",positive
14873,JL206,"DSM 41755, KCTC 9911, JCM 12365, BCRC 16807, CGMCC 4.1811, NBRC 100921, NCIMB 13797",1,"Streptacidiphilus neutrinimicus",positive
14879,TH49,"DSM 45098, CGMCC 4.2012, CIP 109342, JCM 13271, KCTC 19220, BCRC 16837",1,"Streptacidiphilus oryzae",positive
159753,MMS16-CNU450,"KCTC 49008, JCM 32300",1,"Streptacidiphilus pinicola",positive
134321,AM16,"NBRC 103186, KCTC 19279, DSM 108660, JCM 16225",1,"Streptacidiphilus rugosus",positive
13493,"A12253. 1","DSM 40477, ATCC 17920, CBS 697.72, IFO 16176, ISP 5477, JCM 4838, NBRC 16176, NBRC 16177, NRRL B-12390T, RIA 1357, NRRL B-12390, BCRC 12593, IFO 13396, IFO 16175, IFO 16177, IFO 16188, LMG 5988, NBIMCC 841, NBRC 16175, NBRC 16188, NCIMB 11028, NRRL 3816, VKM Ac-1870",1,"Streptoalloteichus tenebrarius",positive
24605,SK1267,"DSM 25818, CCUG 39159, CIP 110790",1,"Streptococcus anginosus subsp. whileyi",positive
157075,12-5202,"CCUG 69378, DSM 103678",1,"Streptococcus azizii",positive
157063,,"CCUG 69277, LMG 29747",1,"Streptococcus bovimastitidis",positive
14840,151T,"DSM 19004, ATCC BAA 1485, CCUG 55775",1,"Streptococcus caballi",positive
156938,,"CECT 8872, CCUG 67170",1,"Streptococcus caprae",positive
14827,M605815/03/2,"DSM 17536, CCUG 48115, CIP 108205",1,"Streptococcus castoreus",positive
140263,,"DSM 102819, TISTR 2371, Cavy grass 6",1,"Streptococcus caviae",positive
158498,Z15,"DSM 106182, CGMCC 1.16529",1,"Streptococcus chenjunshii",positive
14722,4055,"DSM 20575, ATCC 27823, CIP 103247, CCUG 24889, NCTC 11325, LMG 14507, JCM 12994, KCTC 15405, VPI 3810, NCDO 2226, NCIMB 702226",1,"Streptococcus constellatus subsp. constellatus",positive
24606,SK1359,"DSM 25819, CCUG 62387, CIP 110789",1,"Streptococcus constellatus subsp. viborgensis",positive
14846,,"DSM 21999, CCUG 58728, JCM 15752, NUM 1529",1,"Streptococcus dentapri",positive
24608,,"DSM 25137, JCM 17943, NUM 1808",1,"Streptococcus dentasini",positive
133152,,"DSM 27381, JCM 19284, NUM 2404",1,"Streptococcus dentiloxodontae",positive
14841,,"CCUG 55774, DSM 18963, JCM 14596, NUM 1303T",1,"Streptococcus dentirousetti",positive
14823,,"DSM 17028, CCUG 48324, CIP 108195, SAC M512/02/01",1,"Streptococcus halichoeri subsp. halichoeri",positive
133156,HTS9,"DSM 101996, CGMCC 1.15532",1,"Streptococcus halotolerans",positive
14842,126T,"DSM 19005, ATCC BAA 1484, CCUG 55776",1,"Streptococcus henryi",positive
160198,28462,"DSM 107951, CCUG 72762, NCTC 14183, DSM 107591",1,"Streptococcus hillyeri",positive
133338,HTS2,"DSM 101997, CGMCC 1.15533",1,"Streptococcus himalayensis",positive
23300,HKU30,"CCUG 66491, DSM 26014, CECT 8154",1,"Streptococcus hongkongensis",positive
14848,MV1,"CCUG 66490, DSM 23027, CECT 7613",1,"Streptococcus lactarius",positive
14835,M54/01/1,"DSM 18627, CCUG 48494, CIP 108309",1,"Streptococcus marimammalium",positive
133203,HTS5,"DSM 101995, CGMCC 1.15534",1,"Streptococcus marmotae",positive
14830,4401825,"DSM 18628, CCUG 49690, CIP 108498",1,"Streptococcus massiliensis",positive
14844,WUE3771,"DSM 19192, CCUG 54871",1,"Streptococcus merionis",positive
14825,,"DSM 17118, CCUG 47487, LMG 21734",1,"Streptococcus minor",positive
14734,"NS 51, SK142","DSM 12643, ATCC 49456, JCM 12971, KCTC 13047, NCTC 12261, CCM 7411, CCUG 31611, CCUG 35790, CIP 103335, KCTC 3556, LMG 14557, NBRC 106071, NCIMB 13770",1,"Streptococcus mitis",positive
24610,"7747, Str. 7747","CCUG 66492, DSM 27088, CECT 8312, NBRC 113013",1,"Streptococcus oralis subsp. dentisani",positive
14740,"LVG/l, PB182","DSM 20627, ATCC 35037, KCTC 13048, NCTC 11427, NBRC 113011, JCM 12997, CCUG 13229, CCUG 24891, CCUG 25610, CECT 907, CIP 102922, LMG 14532, KCTC 3285",1,"Streptococcus oralis subsp. oralis",positive
14849,AZ_3a,"DSM 24864, CCOS 600, CCUG 66514, NBRC 113012",1,"Streptococcus oralis subsp. tigurinus",positive
140138,M8,"CCUG 70868, DSM 100101, JCM 30719",1,"Streptococcus oricebi",positive
24607,,"DSM 25193, JCM 17942, NUM 1801",1,"Streptococcus orisasini",positive
14828,,"DSM 18307, JCM 14035, CCUG 55425, NUM 1001, CIP 109648",1,"Streptococcus orisuis",positive
157127,,"CCUG 69612, CECT 9179",1,"Streptococcus ovuberis",positive
140230,"TA 26, TA26","DSM 102135, CGMCC 1.15667",1,"Streptococcus pantholopis",positive
14792,"SS 898","CCUG 30417, LMG 14537, KCTC 15406, DSM 6778, ATCC 15912, CIP 13046, CIP 104372, KCTC 13046",1,"Streptococcus parasanguinis",positive
158794,,"CECT 8596, DSM 26545, CAIM 1838",1,"Streptococcus penaeicida",positive
14843,1956-02,"CCUG 55064, DSM 22810, CCUG 52972, CECT 7308",1,"Streptococcus plurextorum",positive
14845,2923-03,"DSM 23759, CCUG 55896, CECT 7374",1,"Streptococcus porci",positive
158414,HTS25,"DSM 101998, CGMCC 1.15531",1,"Streptococcus respiraculi",positive
24609,"beta 112/2b","DSM 26920, LMG 27207, CCUG 66516",1,"Streptococcus rubneri",positive
140411,GUT-187,"DSM 104980, JCM 31869",1,"Streptococcus ruminantium",positive
23299,,"DSM 25324, JCM 18038, CCUG 70864, TKU 31",1,"Streptococcus troglodytae",positive
133794,"M09-11185, ABB-12D01","ATCC BAA 2337, KCTC 33006",1,"Streptococcus troglodytidis",positive
14847,,"DSM 22768, JCM 16316, CCUG 70863, NUM 1615, KCTC 15134",1,"Streptococcus ursoris",positive
14794,MM1,"CCUG 24893, CIP 103363, LMG 13516, CCM 7438, BCRC 14734, KCTC 3650, DSM 5636, ATCC 49124, NCTC 12166",1,"Streptococcus vestibularis",positive
1569,H96B60,"DSM 22440, CGMCC 1.7733",1,"Streptohalobacillus salinus",positive
11251,,"DSM 45171, CCTCC AA 208048, YIM 91353",1,"Streptomonospora amylolytica",positive
11231,S186,"DSM 45083, CGMCC 4.2057, JCM 16007",1,"Streptomonospora arabica",positive
11252,,"DSM 45155, CCTCC AA 208047, YIM 91394, JCM 31753",1,"Streptomonospora flavalba",positive
11250,,"DSM 45075, KCTC 19236, YIM 91355, JCM 18123",1,"Streptomonospora halophila",positive
24259,12A09,"DSM 45927, CCTCC AB 2013140, KCTC 29145",1,"Streptomonospora nanhaiensis",positive
23167,,"DSM 45723, CCTCC AB 2012051, YIM M11335, JCM 31080",1,"Streptomonospora sediminis",positive
24621,"A 191","DSM 42080, NBRC 109094",1,"Streptomyces abietis",positive
140494,"WH-9, IMER00657","NBRC 109810, KACC 17197, DSM 111621",1,"Streptomyces adustus",positive
24619,,"DSM 42133, CGMCC 4.5739, NBRC 108211, TRM 46012",1,"Streptomyces aidingensis",positive
166321,,"CCTCC AA 2018085, KCTC 49272, TRM 68295",1,"Streptomyces albicerus",positive
16467,,"DSM 41909, NRRL 18513",1,"Streptomyces aldersoniae",positive
132341,XY25,"DSM 103384, CCTCC AA 2015019, KCTC 39571",1,"Streptomyces alfalfae",positive
16453,D65,"DSM 42036, CGMCC 4.3510, NRRL B-24611, JCM 16122",1,"Streptomyces alni",positive
141107,1H-SSA8,"CGMCC 4.7350, DSM 103128",1,"Streptomyces amphotericinicus",positive
140853,KC-112,"KCTC 29502, NBRC 110085, PCU 347, TISTR 2401, DSM 112674",1,"Streptomyces andamanensis",positive
159778,,"KCTC 39610, CCTCC AA 2015009, TRM 46399",1,"Streptomyces aqsuensis",positive
132442,"ZLN 234","DSM 100713, CCTCC AA 2015005",1,"Streptomyces arcticus",positive
16466,,"DSM 41953, CCTCC AA 208059, YIM 63135, JCM 19150",1,"Streptomyces artemisiae",positive
16502,C60,"DSM 42065, CGMCC 4.7018, KACC 15492",1,"Streptomyces atacamensis",positive
16461,,"DSM 41860, LDDC 6330-99, NRRL B-24165",1,"Streptomyces atriruber",positive
16460,9-9,"DSM 41943, CGMCC 4.5510, MCCC 1A01535, JCM 16801, NRRL B-24776",1,"Streptomyces avicenniae",positive
16458,Pol001,"DSM 41948, CIP 109838, JCM 16373",1,"Streptomyces axinellae",positive
130718,ID03-0915,"DSM 42011, BTCC B608, NBRC 104276",1,"Streptomyces baliensis",positive
16428,AAB-4,"DSM 41874, LMG 22738, NRRL B-24326, JCM 14924, NBRC 102113",1,"Streptomyces bangladeshensis",positive
131438,11A07,"DSM 42125, CCTCC AA 2013020, JCM 19630, KCTC 29263",1,"Streptomyces bohaiensis",positive
166390,YC537,"KCTC 39750, DSM 102303",1,"Streptomyces boluensis",positive
158730,K11-0400,"NBRC 113073, TBRC 7755, DSM 114118",1,"Streptomyces boninensis",positive
16491,BK160,"DSM 42059, KACC 21093, NCIMB 14702",1,"Streptomyces brevispora",positive
164410,ZFG47,"JCM 32897, CICC 11050",1,"Streptomyces cadmiisoli",positive
159648,HA15955,"DSM 105693, CGMCC 4.7426",1,"Streptomyces caeni",positive
16477,GIMN4.002,"DSM 42045, CCTCC M 208213, NRRL B-24802",1,"Streptomyces caeruleatus",positive
132630,2H-TWYE14,"DSM 100523, CGMCC 4.7275",1,"Streptomyces camponoticapitis",positive
132985,,"DSM 104041, CCTCC AA 2015006, KCTC 39568, TRM 46794-61",1,"Streptomyces canalis",positive
158362,1H-SSA4,"DSM 104537, CGMCC 4.7403",1,"Streptomyces capitiformicae",positive
16408,VC-A46,"DSM 41865, KCCM 42119, NBRC 100940, JCM 14549",1,"Streptomyces cheonanensis",positive
23316,TA4-1,"DSM 42092, JCM 16577, TISTR 1981",1,"Streptomyces chiangmaiensis",positive
23302,RC1830,"DSM 42072, JCM 18411",1,"Streptomyces chilikensis",positive
140641,RC1832,"JCM 30611, KCTC 29696), KCTC 29696",1,"Streptomyces chitinivorans",positive
23318,BK125,"DSM 42079, CGMCC 4.5798, KACC 20902, JCM 19672",1,"Streptomyces chlorus",positive
16398,"AA-98, AA030098","DSM 41843, KCTC 9975",1,"Streptomyces chungwhensis",positive
158386,JS360,"DSM 101724, NCCB 100590",1,"Streptomyces cinnabarigriseus",positive
16479,AS-0823,"DSM 41983, IFM 11055, JCM 17138",1,"Streptomyces coacervatus",positive
16490,"BK 168","DSM 42063, KACC 20908, NCIMB 14704",1,"Streptomyces cocklensis",positive
166187,MK-45,"CICC 11045, KCTC 49099",1,"Streptomyces cyaneochromogenes",positive
163941,Z022,"JCM 31053, CGMCC 4.7273",1,"Streptomyces dangxiongensis",positive
140909,NEAU-ZJC8,"CGMCC 4.7178, JCM 30057, DSM 111118",1,"Streptomyces daqingensis",positive
158385,,"DSM 101723, JCM 4913",1,"Streptomyces davaonensis",positive
134332,DAS-139,"KCTC 19241, CCTCC AA 207004",1,"Streptomyces deccanensis",positive
159788,XZHG99,"CGMCC 4.7472, KCTC 49090",1,"Streptomyces dengpaensis",positive
158423,NEAU-S1GS20,"DSM 104538, CCTCC AA 2017006",1,"Streptomyces durbertensis",positive
16406,"MS 405","DSM 41863, CIP 108995, JCM 16011",1,"Streptomyces durmitorensis",positive
16503,,"DSM 41984, CCTCC AA 209036, YIM 65594",1,"Streptomyces endophyticus",positive
16385,SF0p68,"DSM 41836, CGMCC 4.1985, NCIMB 13954, JCM 14344, VTT E-072715",1,"Streptomyces ferralitis",positive
164255,TW1S1,"JCM 32404, KCTC 49013",1,"Streptomyces fodineus",positive
133306,m16,"CGMCC 4.7110, KCTC 29195",1,"Streptomyces fuscichromogenes",positive
158796,JBL-20,"KACC 18269, NBRC 110629",1,"Streptomyces fuscigenes",positive
159717,A301,"CGMCC 4.7422, JCM 32177",1,"Streptomyces geranii",positive
16410,"FXJ 14","DSM 41867, AS 4.1858, JCM 12278, LMG 22082, NBRC 100913, CGMCC 4.1858, NRRL B-24320",1,"Streptomyces glauciniger",positive
16493,JR-43,"DSM 42058, KACC 15079, NBRC 107863",1,"Streptomyces gramineus",positive
16429,701,"DSM 41944, CGMCC 4.2022, JCM 13274, CIP 109258, NBRC 102070",1,"Streptomyces guanduensis",positive
16472,Sp080513SC-31,"DSM 41970, NBRC 105049",1,"Streptomyces haliclonae",positive
130719,,"DSM 42134, KCTC 19890, NBRC 108770, KLBMP 1284",1,"Streptomyces halophytocola",positive
23303,NEAU-Da3,"DSM 42076, CGMCC 4.7047",1,"Streptomyces harbinensis",positive
16024,NEAU-W2,"DSM 42073, ATCC BAA 2424, CGMCC 4.7004, JCM 19675, ATCC BAA-2424",1,"Streptomyces heilongjiangensis",positive
16497,BK119,"DSM 42060, CGMCC 4.5797, KACC 21001, NRRL B-59128",1,"Streptomyces herbaceus",positive
159625,HST28,"DSM 107268, CECT 9648",1,"Streptomyces huasconensis",positive
16476,"FH 8121, OU-40","DSM 42074, CCTCC AA 209024, JCM 17657, PCM 2692",1,"Streptomyces hyderabadensis",positive
23309,BK128,"DSM 42062, CGMCC 4.5799, KACC 21002, NRRL B-59129, JCM 19677",1,"Streptomyces incanus",positive
132536,,"DSM 104005, CCTCC AA 2015010, KCTC 39611, TRM 43006",1,"Streptomyces indoligenes",positive
158473,NEAU-D10,"DSM 106197, CGMCC 4.7469",1,"Streptomyces inhibens",positive
16471,"35, HM 35","DSM 41954, CCUG 57623, JCM 17327",1,"Streptomyces iranensis",positive
132826,G25,"DSM 101878, LMG 29545, NCCB 100603",1,"Streptomyces jeddahensis",positive
16409,"FXJ 46","DSM 41866, AS 4.1859, JCM 12279, CGMCC 4.1859, NBRC 102068",1,"Streptomyces jietaisiensis",positive
141108,,"CCTCC AA 2015028, KCTC 39667, TRM 46509",1,"Streptomyces kalpinensis",positive
24620,"SUK 12","DSM 42048, NRRL B-24860",1,"Streptomyces kebangsaanensis",positive
16407,VK-A60,"DSM 41864, JCM 14915, KCCM 10555, NBRC 100598, NCIMB 14342",1,"Streptomyces koyangensis",positive
131989,NEAU-ML8,"DSM 101986, CGMCC 4.7323",1,"Streptomyces kronopolitis",positive
133232,Z1027,"CGMCC 4.7272, JCM 31054, DSM 111125",1,"Streptomyces lacrimifluminis",positive
16475,GIMN4.001,"DSM 42050, CCTCC M208214, NRRL B-24800",1,"Streptomyces lacticiproducens",positive
23307,"BK 166","DSM 42090, KACC 20907, NCIMB 14703",1,"Streptomyces laculatispora",positive
23317,TA4-8,"DSM 42093, JCM 16578, TISTR 1982",1,"Streptomyces lannensis",positive
133105,3H-HV17(2),"CGMCC 4.7349, DSM 103124",1,"Streptomyces lasiicapitis",positive
133236,,"TRM 46515, CCTCC AA 2015040, KCTC 39729",1,"Streptomyces litoralis",positive
16416,RCQ1071,"DSM 41876, ATCC BAA 1231, CIP 108852, JCM 16374",1,"Streptomyces lunalinharesii",positive
133356,,"CCTCC AA 2014003, NRRL B-59117, TRM 45540",1,"Streptomyces mutabilis",positive
158666,MK44,"GDMCC 4.137, KCTC 39920",1,"Streptomyces manganisoli",positive
16473,Sp080513GE-26,"DSM 41968, NBRC 105047",1,"Streptomyces marinus",positive
16463,"AP1, R-22003","DSM 41918, LMG 23016, CCMM 2001, JCM 17027",1,"Streptomyces marokkonensis",positive
16494,,"DSM 41926, CCTCC AA 208007, KCTC 19401, SCSIO 01248, JCM 19964",1,"Streptomyces nanhaiensis",positive
16012,,"DSM 41925, CCTCC AA 208005, KCTC 19400, SCSIO 01066, JCM 16226, DSM 104449",1,"Streptomyces nanshensis",positive
141109,594,"IMPPG 594, DSM 41949, NRRL B-24891",1,"Streptomyces odonnellii",positive
